"GEOID","NAME","tot_popE","pop_den","white_ratio","black_ratio","other_ratio","median_incomeE","less_than_hs_ratio","Commercial","HighdensityResidential","Industrial","Institutional","LowdensityResidential","ResidentialCommercial","min_station_dist"
"131210016002","Block Group 2; Census Tract 16; Fulton County; Georgia",948,0.00215196185953894,0.787974683544304,0.10337552742616,0.0664556962025316,85137,0.0137310606060606,0.7,57.36,13.22,0,4.79,23.91,2750.48189704551
"131210005011","Block Group 1; Census Tract 5.01; Fulton County; Georgia",1469,0.00419677609669946,0.598366235534377,0.190605854322668,0.167460857726344,54594,0,34.45,0,18.16,0,46.97,0.4,1120.20638846589
"131210078081","Block Group 1; Census Tract 78.08; Fulton County; Georgia",1853,0.00157524455801357,0.00431732325957906,0.995682676740421,0,12202,0.227904391328516,12.13,14.86,0,0,70.77,2.22,1032.2508874608
"131210053003","Block Group 3; Census Tract 53; Fulton County; Georgia",712,0.0012812510612602,0.75561797752809,0.175561797752809,0.0182584269662921,69882,0.00540357987166498,1.51,10.94,15.95,0,61.43,10.19,99.9741407674215
"131210011013","Block Group 3; Census Tract 11.01; Fulton County; Georgia",1219,0.00935258830380861,0.757998359310911,0.109105824446267,0.0205086136177194,96133,0,0,14.56,0,0,0,85.44,554.188821771329
"131210038001","Block Group 1; Census Tract 38; Fulton County; Georgia",2231,0.00565497218977377,0.285970416853429,0.503809950694756,0.156880322725235,7138,0.0961038961038961,0,0,0,68.19,14.3,17.51,268.631421769038
"131210055042","Block Group 2; Census Tract 55.04; Fulton County; Georgia",672,0.00214154981681842,0.0669642857142857,0.933035714285714,0,32589,0.0927342256214149,0,53.64,2.23,0,42.06,2.07,1626.36017369133
"131210077032","Block Group 2; Census Tract 77.03; Fulton County; Georgia",1433,0.000689446499723799,0.0307048150732729,0.940683879972087,0,32648,0.0438818565400844,0,7.57,0,0,85.96,6.47,6392.30273693802
"131210091042","Block Group 2; Census Tract 91.04; Fulton County; Georgia",1112,0.00349536692065804,0.580935251798561,0.288669064748201,0.130395683453237,68695,0.00619674670797831,67.71,11.96,0,4.94,15.39,0,2862.29326960073
"131210001001","Block Group 1; Census Tract 1; Fulton County; Georgia",682,0.00177835713703652,0.98533724340176,0.0146627565982405,0,90366,0.0158652672687332,2.92,0,0,0,95.57,0,3059.36885371909
"131210005022","Block Group 2; Census Tract 5.02; Fulton County; Georgia",1077,0.000695687240956552,0.84958217270195,0.0167130919220056,0.0612813370473538,82917,0.0354815351194786,1.37,2.38,20.7,0.08,65.55,9.92,2274.5005056755
"131210091061","Block Group 1; Census Tract 91.06; Fulton County; Georgia",1965,0.00261008653109065,0.495165394402036,0.20763358778626,0.127735368956743,58610,0.0456475583864119,16.47,10.2,45.76,0,27.58,0,1938.07072919316
"131210006021","Block Group 1; Census Tract 6.02; Fulton County; Georgia",1485,0.00736216652000013,0.389225589225589,0.226936026936027,0.291582491582492,50718,0.0246669955599408,46.84,18.41,19.61,0,15.21,0.01,689.022191926246
"131210005013","Block Group 3; Census Tract 5.01; Fulton County; Georgia",2118,0.0081851494107875,0.434844192634561,0.364494806421152,0.175165250236072,54594,0,5.12,0,3.94,0,0,90.94,1223.84776801756
"131210084004","Block Group 4; Census Tract 84; Fulton County; Georgia",128,0.00046135299647997,0.3046875,0.6953125,0,25136,0.0729653882132834,0.17,29.17,5.82,0,14.26,50.63,2116.27668883231
"131210077051","Block Group 1; Census Tract 77.05; Fulton County; Georgia",1687,0.00181529845398475,0,1,0,28825,0.0459809264305177,8.54,39.98,0,0.11,41.86,9.1,6334.44125843764
"131210025001","Block Group 1; Census Tract 25; Fulton County; Georgia",699,0.00185313534690703,0.103004291845494,0.855507868383405,0.0400572246065808,16329,0.221764974851395,2.66,0.27,0,25.17,65.39,6.52,227.558322519894
"131210078094","Block Group 4; Census Tract 78.09; Fulton County; Georgia",1976,0.000892299855617198,0,0.990384615384615,0.00961538461538462,33482,0.118687680926343,0,0.71,0,0,83,7.12,4667.80523309336
"131210038002","Block Group 2; Census Tract 38; Fulton County; Georgia",1680,0.00378866514500827,0.186904761904762,0.517857142857143,0.24047619047619,7138,0.0961038961038961,0,20.18,0,67.71,0,12.1,311.238412690763
"130890206002","Block Group 2; Census Tract 206; DeKalb County; Georgia",1042,0.00232021642504278,0.49232245681382,0.442418426103647,0.0508637236084453,52982,0.0533099004100762,0.66,16.62,1.79,0,72.87,8.06,1792.08606904032
"131210019011","Block Group 1; Census Tract 19.01; Fulton County; Georgia",3862,0.0264893149656019,0.320559295701709,0.423873640600725,0.188503366131538,5475,0,19.75,80.24,0,0,0,0,928.990319952975
"131210093012","Block Group 2; Census Tract 93.01; Fulton County; Georgia",1079,0.00201093939112919,0.906394810009268,0,0,82449,0.0530129672006102,0,14.03,0,0,85.97,0,1325.73017250433
"131210118022","Block Group 2; Census Tract 118.02; Fulton County; Georgia",641,0.000892279925532578,0.235569422776911,0.694227769110764,0,16123,0.115875912408759,3.51,7.46,40.58,0,10.16,38.16,1044.64456052051
"131210091041","Block Group 1; Census Tract 91.04; Fulton County; Georgia",764,0.00151068339116158,0.964659685863874,0.024869109947644,0,68695,0.00619674670797831,3.03,18.65,0,0,78.33,0,3056.80325931099
"131210080004","Block Group 4; Census Tract 80; Fulton County; Georgia",810,0.000706368892321432,0.0814814814814815,0.861728395061728,0,29028,0.0707410972088547,4.77,2.96,0,0,92.11,0,1223.62823670564
"131210088021","Block Group 1; Census Tract 88.02; Fulton County; Georgia",1872,0.00106484267952268,0.69017094017094,0.194444444444444,0.0170940170940171,83580,0.0591745400298359,7.6,4.95,30.1,4.04,53.13,0,4348.69425681676
"131210120001","Block Group 1; Census Tract 120; Fulton County; Georgia",1634,0.00255231390928271,0.268665850673195,0.680538555691554,0.0403916768665851,14323,0.100867678958785,5.77,10.25,9.65,0,30.41,43.92,1493.69989145359
"131210029001","Block Group 1; Census Tract 29; Fulton County; Georgia",1287,0.00277881368841904,0.643356643356643,0.296037296037296,0.0295260295260295,62228,0.0477157360406091,23.72,2.2,0,24.31,30.04,19.72,1609.37813996776
"131210066011","Block Group 1; Census Tract 66.01; Fulton County; Georgia",693,0.000734296929957368,0.204906204906205,0.715728715728716,0.012987012987013,35776,0.143478260869565,3.17,1.58,45.94,0,40.51,8.8,2806.59587944744
"131210052004","Block Group 4; Census Tract 52; Fulton County; Georgia",1141,0.00224468059029474,0.729184925503944,0.197195442594216,0.0508326029798422,82745,0.0418994413407821,4.7,17.31,0.96,3.88,10.55,62.56,2130.06670530761
"131210064001","Block Group 1; Census Tract 64; Fulton County; Georgia",772,0.000620267821263968,0.343264248704663,0.446891191709845,0.209844559585492,40147,0.187878787878788,3.63,16.13,17.78,0,32.68,29.78,884.109132517859
"131210055011","Block Group 1; Census Tract 55.01; Fulton County; Georgia",1383,0.0026174539766385,0.214027476500362,0.764280549530007,0.00650759219088937,34073,0.237445414847162,1.53,5.98,0,0,74.81,17.68,1022.97592848009
"130890205002","Block Group 2; Census Tract 205; DeKalb County; Georgia",1161,0.00212604641527643,0.371231696813092,0.593453919035314,0.0103359173126615,53194,0.0683788121990369,4.98,6.89,0.03,0.14,84.81,3.13,2034.85802463794
"131210017021","Block Group 1; Census Tract 17.02; Fulton County; Georgia",1443,0.00567738112636493,0.614691614691615,0.223839223839224,0.0928620928620929,81513,0,2.05,2.35,14.01,0,0.04,81.56,2151.66671325374
"131210089032","Block Group 2; Census Tract 89.03; Fulton County; Georgia",1813,0.00290077418772973,0.32046332046332,0.330391616105902,0.190843905129619,45850,0.0700152207001522,5.4,41.77,37.73,0,0.04,15.07,4586.25147614646
"131210042003","Block Group 3; Census Tract 42; Fulton County; Georgia",752,0.00175457379051289,0,1,0,16663,0.261992619926199,65,20.98,0.89,1.04,11,1.08,1192.67551885535
"131210096073","Block Group 3; Census Tract 96.07; Fulton County; Georgia",1327,0.00458729691939033,0.878673700075358,0.109269027882442,0.0120572720422005,66042,0.0119521912350598,25.07,37.74,0,0,37.19,0,2018.73228393619
"131210061001","Block Group 1; Census Tract 61; Fulton County; Georgia",833,0.00137199974478038,0.115246098439376,0.860744297719088,0,25833,0.146164321379936,0,8.08,0,0,90.71,1.22,660.492443443659
"131210073022","Block Group 2; Census Tract 73.02; Fulton County; Georgia",1483,0.000788069366862606,0.0236008091706001,0.923128792987188,0,16736,0.14778578784758,1.49,11.3,0,0,87.18,0.02,3506.8751244917
"131210011011","Block Group 1; Census Tract 11.01; Fulton County; Georgia",1890,0.0346782896516993,0.672486772486772,0.113756613756614,0.0952380952380952,96133,0,0,83.03,0,0,0.01,16.95,650.591371938715
"131210013011","Block Group 1; Census Tract 13.01; Fulton County; Georgia",1327,0.00509170220151782,0.848530519969857,0.0474755086661643,0.0738507912584778,42191,0.041019955654102,1.79,10.22,0,0,87.99,0,923.213263351753
"131210028021","Block Group 1; Census Tract 28.02; Fulton County; Georgia",782,0.00496490711898457,0.0895140664961637,0.801790281329923,0.0601023017902813,11505,0.244620611551529,0,40.68,0,6.42,4.27,48.63,1053.20098973232
"131210070014","Block Group 4; Census Tract 70.01; Fulton County; Georgia",938,0.000806881940671223,0.0213219616204691,0.852878464818763,0.0660980810234542,19082,0.18472395184724,14.58,0,0.07,0,85.35,0,765.877233712464
"131210091062","Block Group 2; Census Tract 91.06; Fulton County; Georgia",535,0.00362688105414461,0.446728971962617,0.0579439252336449,0.457943925233645,58610,0.0456475583864119,32.69,48.61,0,0,18.69,0,2540.18606391044
"131210006023","Block Group 3; Census Tract 6.02; Fulton County; Georgia",1103,0.00516211477552378,0.399818676337262,0.305530371713509,0.223934723481414,50718,0.0246669955599408,82.83,0,16.63,0,0.03,0.07,981.054434679473
"131210077111","Block Group 1; Census Tract 77.11; Fulton County; Georgia",1019,0.00134780722199468,0,1,0,27113,0.173020527859238,1.73,14.09,5.94,0.19,78.15,0,7648.66868343222
"131210065003","Block Group 3; Census Tract 65; Fulton County; Georgia",293,0.000461640506053108,0.197952218430034,0.781569965870307,0,41444,0.0798908807482463,6.22,6.58,42.74,0,37.25,7.23,2846.25451959917
"131210049002","Block Group 2; Census Tract 49; Fulton County; Georgia",1799,0.00239233856512654,0.653696498054475,0.111172873818788,0.109505280711506,66151,0.0465116279069767,15.99,6.6,0.23,0,77.19,0,1239.13659742989
"131210063001","Block Group 1; Census Tract 63; Fulton County; Georgia",1356,0.00127811503731764,0.0567846607669617,0.823008849557522,0.0103244837758112,22159,0.113861386138614,2.06,2.08,40.84,0.01,42.76,12.25,2299.35685859571
"131210077112","Block Group 2; Census Tract 77.11; Fulton County; Georgia",2018,0.00125817888364956,0.031219028741328,0.968780971258672,0,27113,0.173020527859238,7.13,32.1,1.87,0.74,47.29,10.96,6843.62553366404
"131210044001","Block Group 1; Census Tract 44; Fulton County; Georgia",2598,0.0119730155769575,0,0.942648190916089,0.0573518090839107,24420,0.197084548104956,1.55,5.96,39.84,0,0,52.64,1081.78142941296
"131210017012","Block Group 2; Census Tract 17.01; Fulton County; Georgia",1295,0.00491941716660548,0.414671814671815,0.562934362934363,0,64702,0.0369843527738265,5.79,33.65,0,0,49.05,11.6,1775.97907305573
"131210080002","Block Group 2; Census Tract 80; Fulton County; Georgia",1428,0.00220121198242878,0.0434173669467787,0.932773109243697,0.0133053221288515,29028,0.0707410972088547,2.09,1.02,0,0,96.89,0,1002.1766572438
"131210018022","Block Group 2; Census Tract 18.02; Fulton County; Georgia",1348,0.0051151392377722,0.367210682492582,0.591246290801187,0.0415430267062315,59074,0.0280228334198236,30.95,69,0,0,0,0,1211.68981448023
"130890205001","Block Group 1; Census Tract 205; DeKalb County; Georgia",1504,0.00226778212957753,0.501994680851064,0.331117021276596,0.0618351063829787,53194,0.0683788121990369,31.8,5.8,2.03,0,60.37,0.01,2312.02493499843
"131210060004","Block Group 4; Census Tract 60; Fulton County; Georgia",720,0.00188618715871792,0.0888888888888889,0.8375,0.00972222222222222,32235,0.0894759267149553,2.9,21.31,1.99,0,63.81,9.98,1998.93392099256
"131210049001","Block Group 1; Census Tract 49; Fulton County; Georgia",1283,0.00358008449182908,0.130943102104443,0.869056897895557,0,66151,0.0465116279069767,0,30.81,0,0,39.88,29.3,1214.08879060985
"131210076033","Block Group 3; Census Tract 76.03; Fulton County; Georgia",978,0.000394496907948002,0.0725971370143149,0.927402862985685,0,17016,0.105029585798817,0.06,7.01,52.16,0,38.93,1.51,2324.40148286358
"131210077072","Block Group 2; Census Tract 77.07; Fulton County; Georgia",1164,0.000467812414824651,0.0575601374570447,0.823883161512027,0.00859106529209622,54809,0.0523168908819133,0.57,14.54,0,0.26,83.22,0.85,4428.83805820121
"131210075003","Block Group 3; Census Tract 75; Fulton County; Georgia",2102,0.00202567044211372,0.108943862987631,0.849666983824929,0.0285442435775452,20670,0.142073778664008,2.26,2.43,0,0,75.67,19.21,1860.86338589633
"131210086013","Block Group 3; Census Tract 86.01; Fulton County; Georgia",769,0.000596169626045836,0.0299089726918075,0.968790637191157,0.00130039011703511,14520,0.208888888888889,2.76,3.6,1.22,0,84.62,7.8,541.281627030089
"131210055012","Block Group 2; Census Tract 55.01; Fulton County; Georgia",1656,0.00248281117394798,0.254227053140097,0.692028985507246,0.0338164251207729,34073,0.237445414847162,0,25.99,1.83,0,65.69,6.49,849.119000900014
"131210017011","Block Group 1; Census Tract 17.01; Fulton County; Georgia",874,0.00281968460482588,0.609839816933638,0.209382151029748,0.131578947368421,64702,0.0369843527738265,40.3,12.56,0,0,41.67,5.48,1756.47377846499
"131210013022","Block Group 2; Census Tract 13.02; Fulton County; Georgia",1087,0.00202268882802425,0.898804047838086,0.0901563937442502,0.0110395584176633,88333,0.0537780803267529,24.45,2.75,11.5,0,60.42,0.89,1263.99576556677
"131210100061","Block Group 1; Census Tract 100.06; Fulton County; Georgia",1164,0.00528699585243991,0.839347079037801,0.0747422680412371,0.0859106529209622,84167,0,1.25,20.49,0,0,78.37,0,1667.58304603567
"131210028022","Block Group 2; Census Tract 28.02; Fulton County; Georgia",933,0.00356791929206696,0.272240085744909,0.320471596998928,0.40085744908896,11505,0.244620611551529,76.42,1.55,0,0.58,0,21.46,713.340899954201
"131210095013","Block Group 3; Census Tract 95.01; Fulton County; Georgia",1269,0.00120447737248037,0.938534278959811,0.0228526398739165,0.020488573680063,84897,0.0164756446991404,0.11,4.77,0,0,95.13,0,2673.92157628313
"131210024001","Block Group 1; Census Tract 24; Fulton County; Georgia",1777,0.00266771426808647,0.0287000562746201,0.927968486212718,0,16594,0.113624408206207,4.16,1.42,0,12.73,81.51,0.17,1256.33930387874
"131210052003","Block Group 3; Census Tract 52; Fulton County; Georgia",1093,0.00226054194581622,0.462031107044831,0.0850869167429094,0.428179322964318,82745,0.0418994413407821,6.99,12.05,0,0,79.73,1.24,2264.86186953404
"131210077081","Block Group 1; Census Tract 77.08; Fulton County; Georgia",1933,0.00183930854287712,0,1,0,40439,0.0629849383842994,2.2,30.55,0,0,42.27,24.41,3905.13803822739
"131210119013","Block Group 3; Census Tract 119.01; Fulton County; Georgia",994,0.00146550359808012,0.223340040241449,0.609657947686117,0.0935613682092555,33786,0.0450781968721251,84.43,10.24,0.13,0,0,5.2,434.047687650823
"131210086011","Block Group 1; Census Tract 86.01; Fulton County; Georgia",2144,0.00167856808658399,0.0265858208955224,0.97294776119403,0,14520,0.208888888888889,1.26,32.41,0,0.13,66.22,0,1503.82217996543
"131210094081","Block Group 1; Census Tract 94.08; Fulton County; Georgia",1053,0.012693674537598,0.373219373219373,0.305792972459639,0.212725546058879,45648,0.0223463687150838,0,48.64,0,51.35,0.02,0,961.754881342708
"130890208023","Block Group 3; Census Tract 208.02; DeKalb County; Georgia",1332,0.00163560954649692,0.476726726726727,0.365615615615616,0.0795795795795796,66113,0.055625,10.17,1.63,0,0,85.06,0.41,2382.77214831514
"131210092032","Block Group 2; Census Tract 92.03; Fulton County; Georgia",1450,0.00255580013272585,0.54551724137931,0.382758620689655,0.0613793103448276,55082,0.0419716935090288,2.28,0.58,0,0.01,83.17,13.96,1262.15994473121
"131210061003","Block Group 3; Census Tract 61; Fulton County; Georgia",1752,0.0014936427320765,0.0599315068493151,0.869292237442922,0,25833,0.146164321379936,0.54,0,0,0,99.46,0,1688.88696406888
"131210066012","Block Group 2; Census Tract 66.01; Fulton County; Georgia",795,0.000826164090827573,0.342138364779874,0.618867924528302,0.0213836477987421,35776,0.143478260869565,1.62,0,27.24,0,71.12,0.01,2518.1688079479
"131210011012","Block Group 2; Census Tract 11.01; Fulton County; Georgia",296,0.014371401618531,0.756756756756757,0,0,96133,0,0,99.93,0,0,0.07,0,585.667545582478
"131210070021","Block Group 1; Census Tract 70.02; Fulton County; Georgia",794,0.000694078295026703,0.017632241813602,0.853904282115869,0,27379,0.129132231404959,0.71,37.27,0.01,0,62,0,2797.81604038655
"131210070022","Block Group 2; Census Tract 70.02; Fulton County; Georgia",588,0.000444423749526291,0,0.95578231292517,0,27379,0.129132231404959,0.02,0.6,70.73,0,28.56,0.1,3858.2423250225
"131210076023","Block Group 3; Census Tract 76.02; Fulton County; Georgia",1238,0.000605075290586655,0.0573505654281099,0.94264943457189,0,22195,0.12109375,0,1.14,0,0,95.18,3.68,2367.27469312171
"131210081042","Block Group 2; Census Tract 81.04; Fulton County; Georgia",585,0.000352388154175808,0.0239316239316239,0.976068376068376,0,28125,0.0979381443298969,0.84,18.29,0,0,80.73,0.14,2775.46668693321
"131210078061","Block Group 1; Census Tract 78.06; Fulton County; Georgia",1517,0.00116243028055,0,1,0,31958,0.0827586206896552,0,0,0,0,100,0,1706.89021609041
"131210118021","Block Group 1; Census Tract 118.02; Fulton County; Georgia",806,0.00132508838617892,0.142679900744417,0.826302729528536,0.0310173697270471,16123,0.115875912408759,0.31,13.08,19.37,0,41.01,26.09,1339.29178367463
"131210001005","Block Group 5; Census Tract 1; Fulton County; Georgia",1284,0.001312209960965,0.779595015576324,0.0490654205607477,0.0973520249221184,90366,0.0158652672687332,10.93,1.88,0,0,84.09,2.25,2129.04337880607
"131210086021","Block Group 1; Census Tract 86.02; Fulton County; Georgia",162,0.000132744891228363,0.123456790123457,0.876543209876543,0,26102,0.102464332036316,8.58,24.58,25.91,0,10.94,30,2119.58854890782
"131210043002","Block Group 2; Census Tract 43; Fulton County; Georgia",210,0.0059620184822947,0,1,0,21369,0.0932311621966794,0,0.34,0,0,0,99.66,444.404746329226
"131210072001","Block Group 1; Census Tract 72; Fulton County; Georgia",394,0.000115428289802774,0,0.728426395939086,0.126903553299492,32004,0.130331753554502,1.71,2.4,75.6,0,19.96,0.05,3827.43341425188
"131210095012","Block Group 2; Census Tract 95.01; Fulton County; Georgia",828,0.000352784800789909,0.804347826086957,0,0.0217391304347826,84897,0.0164756446991404,0,1.4,0,0,98.6,0,2305.97417517259
"131210085003","Block Group 3; Census Tract 85; Fulton County; Georgia",843,0.000456179008647516,0.0486358244365362,0.833926453143535,0.0344009489916963,24560,0.156340057636888,0.86,3.91,0.74,2.78,86.31,5.39,1060.10379524038
"131210060002","Block Group 2; Census Tract 60; Fulton County; Georgia",676,0.00149777613635957,0.423076923076923,0.52810650887574,0.029585798816568,32235,0.0894759267149553,1.18,0,0,0,94.74,4.25,1794.14950907963
"131210040003","Block Group 3; Census Tract 40; Fulton County; Georgia",646,0.00202056208865551,0.151702786377709,0.651702786377709,0.043343653250774,38239,0.0898670334708849,0,4.96,0,0,95.04,0,1912.71504826105
"131210097003","Block Group 3; Census Tract 97; Fulton County; Georgia",1974,0.000498651583699245,0.939209726443769,0.0314083080040527,0,100972,0.012653516933383,0,0.02,0,0,99.63,0,3886.24318389612
"131210076022","Block Group 2; Census Tract 76.02; Fulton County; Georgia",1182,0.00149177618798453,0.0423011844331641,0.923857868020305,0,22195,0.12109375,0,5.68,0,0,87.93,6.39,1634.54874623423
"131210001002","Block Group 2; Census Tract 1; Fulton County; Georgia",1539,0.00471207378559197,0.896036387264457,0.037037037037037,0.055230669265757,90366,0.0158652672687332,2.66,0,0,0,93.36,0,2983.47424762182
"131210065002","Block Group 2; Census Tract 65; Fulton County; Georgia",1713,0.00155911793287644,0.0817279626386457,0.741973146526562,0.105662580268535,41444,0.0798908807482463,0,0,0,0.02,96.32,3.67,1784.55316421002
"131210082021","Block Group 1; Census Tract 82.02; Fulton County; Georgia",1175,0.00154575221258136,0.0153191489361702,0.976170212765958,0,20323,0.146324054246966,0,5.1,0.59,0,94.31,0,1889.19800555029
"131210073011","Block Group 1; Census Tract 73.01; Fulton County; Georgia",1019,0.000585019008857649,0,1,0,32062,0.0658964484381686,0,0,56.93,0,29.74,13.32,3678.20711686371
"131210050002","Block Group 2; Census Tract 50; Fulton County; Georgia",2565,0.00255746586539329,0.596881091617934,0.293567251461988,0.0803118908382066,76176,0.023039762170197,6.54,4.98,11.68,4.62,47.51,24.58,1547.41514498567
"131210089031","Block Group 1; Census Tract 89.03; Fulton County; Georgia",1056,0.00197413013214122,0.190340909090909,0.74905303030303,0.0227272727272727,45850,0.0700152207001522,19.88,30.55,41.74,0,7.38,0,4427.01472972033
"131210090021","Block Group 1; Census Tract 90.02; Fulton County; Georgia",1265,0.0009386024900648,1,0,0,136422,0,0,2.24,0,0,94.43,3.25,4092.7118889326
"131210079001","Block Group 1; Census Tract 79; Fulton County; Georgia",1544,0.000498410596335773,0.0194300518134715,0.980569948186529,0,46135,0.0602645761881431,0,0,0,0,99.99,0,2879.3249286759
"131210099001","Block Group 1; Census Tract 99; Fulton County; Georgia",1067,0.00052527581865876,0.942830365510778,0.0159325210871603,0,90190,0,6.5,0.83,0,0.42,92.27,0,2644.93968472298
"131210095042","Block Group 2; Census Tract 95.04; Fulton County; Georgia",794,0.0014743249817784,0.773299748110831,0.0428211586901763,0.109571788413098,65362,0,12.6,14.71,0,0.62,63.63,8.45,1246.27046533503
"131210031001","Block Group 1; Census Tract 31; Fulton County; Georgia",928,0.00195088809448623,0.727370689655172,0.110991379310345,0.0980603448275862,84327,0.00672430355427474,5.9,10.03,2.03,0.01,64.26,17.78,2796.72758238518
"131210089073","Block Group 3; Census Tract 89.07; Fulton County; Georgia",515,0.00151196379394295,1,0,0,69167,0.0214435146443515,0,66.48,0,0,34.6,0,4769.0543181827
"131210035001","Block Group 1; Census Tract 35; Fulton County; Georgia",1023,0.00179499803522393,0.187683284457478,0.58455522971652,0.186705767350929,37455,0.12610712779418,59.05,0.16,12.05,0.05,15.76,12.92,171.525800966614
"131210072002","Block Group 2; Census Tract 72; Fulton County; Georgia",470,0.000439016353634967,0.0234042553191489,0.931914893617021,0.0170212765957447,32004,0.130331753554502,3.05,22.45,0,0,74.2,0,6141.65540128979
"130890203003","Block Group 3; Census Tract 203; DeKalb County; Georgia",2242,0.00275946327763106,0.764495985727029,0.103479036574487,0.0405887600356824,78346,0.00441126569392603,6.35,11.11,3.17,0,79.1,0.13,1497.2096651751
"131210082042","Block Group 2; Census Tract 82.04; Fulton County; Georgia",961,0.000890048855971574,0,1,0,35229,0.0827517447657029,0,0,0,0,100,0,2223.27245390417
"131210055032","Block Group 2; Census Tract 55.03; Fulton County; Georgia",643,0.0016030633339506,0,0.979782270606532,0,17634,0.209700427960057,9.49,32.68,29.85,0,27.98,0,1145.87864140284
"131210097001","Block Group 1; Census Tract 97; Fulton County; Georgia",924,0.000334759956912306,0.703463203463203,0.145021645021645,0.0746753246753247,100972,0.012653516933383,0.48,7.92,0,4.88,85.62,0.98,3966.25056529193
"131210094053","Block Group 3; Census Tract 94.05; Fulton County; Georgia",1058,0.00371418653828229,0.207939508506616,0.367674858223062,0.424385633270321,51169,0,86.88,0,13.12,0,0,0,69.2130031543174
"131210097002","Block Group 2; Census Tract 97; Fulton County; Georgia",954,0.000228525666532527,0.619496855345912,0.0660377358490566,0.0786163522012579,100972,0.012653516933383,1.15,0.25,0,0.4,98.15,0,3914.95694079486
"131210077092","Block Group 2; Census Tract 77.09; Fulton County; Georgia",1508,0.00188866191059175,0,1,0,48889,0.073037542662116,0,0,0,0,10.75,89.18,7767.25455649324
"131210096044","Block Group 4; Census Tract 96.04; Fulton County; Georgia",742,0.001912344600486,0.735849056603774,0.106469002695418,0.157681940700809,66692,0,2.72,29.71,0,0,65.62,1.92,1026.6047356238
"131210019022","Block Group 2; Census Tract 19.02; Fulton County; Georgia",745,0.00343282018374154,0.334228187919463,0.395973154362416,0.140939597315436,61198,0.0289634146341463,99.54,0.39,0,0,0,0.06,1126.78053169732
"131210120002","Block Group 2; Census Tract 120; Fulton County; Georgia",580,0.000861176434283507,0.268965517241379,0.572413793103448,0,14323,0.100867678958785,11.76,1.71,33.78,0,40.85,11.89,2044.486603358
"131210002011","Block Group 1; Census Tract 2.01; Fulton County; Georgia",1125,0.0017175984800157,0.737777777777778,0.236444444444444,0,80658,0.0393610952652596,24.2,12.75,0,0,61.96,1.07,2599.46061168073
"131210085002","Block Group 2; Census Tract 85; Fulton County; Georgia",1064,0.00119736645610882,0.0770676691729323,0.897556390977444,0,24560,0.156340057636888,0.28,1.48,0,0.03,88.59,9.63,1454.28035307926
"131210039001","Block Group 1; Census Tract 39; Fulton County; Georgia",940,0.00192669666336356,0.0106382978723404,0.982978723404255,0,18897,0.190332326283988,0,0,0,0,90.54,9.47,786.197837962663
"131210002021","Block Group 1; Census Tract 2.02; Fulton County; Georgia",1132,0.00202948819365559,0.752650176678445,0.073321554770318,0.0936395759717314,112365,0.0415575916230366,0.01,0,0,0,99.99,0,2258.68150843277
"131210078082","Block Group 2; Census Tract 78.08; Fulton County; Georgia",1023,0.00358940648426618,0,0.640273704789834,0.359726295210166,12202,0.227904391328516,34.6,56.01,0,0,9.39,0,1300.22480229361
"130890201001","Block Group 1; Census Tract 201; DeKalb County; Georgia",1414,0.00213183345998311,0.941301272984441,0.0212164073550212,0.0113154172560113,82841,0.0515151515151515,1.7,3.17,0,0,77.93,0,2466.75374231774
"131210075001","Block Group 1; Census Tract 75; Fulton County; Georgia",387,0.000208793468534281,0.222222222222222,0.754521963824289,0.0232558139534884,20670,0.142073778664008,26.36,10.66,0,1.29,36.3,25.29,1150.84265991324
"131210070013","Block Group 3; Census Tract 70.01; Fulton County; Georgia",822,0.00100540008742908,0,0.962287104622871,0.037712895377129,19082,0.18472395184724,7.44,13.86,0,0,78.69,0,1739.22482546353
"131210092011","Block Group 1; Census Tract 92.01; Fulton County; Georgia",510,0.00164667434863523,0.488235294117647,0.231372549019608,0.0431372549019608,37198,0.098699311400153,7.73,22.28,0,0,56.12,10.27,2059.60527714812
"130890206001","Block Group 1; Census Tract 206; DeKalb County; Georgia",1397,0.00213211684198436,0.483894058697208,0.400858983536149,0.0708661417322835,52982,0.0533099004100762,10.47,14.38,29.39,0,34.62,11.18,1354.53452671483
"130890201002","Block Group 2; Census Tract 201; DeKalb County; Georgia",784,0.00183983445679454,0.883928571428571,0.014030612244898,0.0637755102040816,82841,0.0515151515151515,0,0,1.88,0,89.68,0,2821.3453375961
"130890209012","Block Group 2; Census Tract 209.01; DeKalb County; Georgia",1331,0.00152004523688883,0.75732531930879,0.129977460555973,0,58431,0.0660611065235343,6.13,2.12,0,0,87.18,4.43,2721.28517409118
"130890208024","Block Group 4; Census Tract 208.02; DeKalb County; Georgia",1683,0.00168472674396019,0.569815805109923,0.323826500297089,0.0101010101010101,66113,0.055625,2.23,2.92,0,0,93.41,0,2147.04324928735
"131210077102","Block Group 2; Census Tract 77.10; Fulton County; Georgia",1479,0.00359819615948798,0,1,0,38234,0.151801801801802,4.38,34.11,1.46,0,55.87,0,6956.37770775724
"131210036002","Block Group 2; Census Tract 36; Fulton County; Georgia",971,0.00502211032966584,0.258496395468589,0.736354273944387,0,75536,0.0897920604914934,0,0,0.23,0,0,99.79,919.131925921909
